Column1,SDURAKKODU,SDURAKADI,lon,lat,ILCEADI,SYON,AKILLI,FIZIKI,DURAK_TIPI,ENGELLIKULLANIM,28.99386488,41.03851705
13593,306151,50.YIL MAHALLESİ,28.87546964,41.09866373,Sultangazi,SULTANGAZI HASEKI E. A HASTANESI,YOK,AÇIK,İETTBAYRAK,Uygun Degil,29.4291539999949 41.1961660005855),
13594,306211,ZEYTİNBURNU,28.892316,41.001332,Bakirköy,SON DURAK,YOK,KAPALI,CCMODERN,Uygun Degil,29.4291959779522 41.1962469761678),
13595,306281,BEŞİKTAŞ PERONLAR,29.0070281,41.0432722,Besiktas,BESIKTAS,VAR,KAPALI,WALLMODERN,Uygun Degil,29.4297190118471 41.1115769705222),
13596,306291,SARIYER,29.047849,41.172933,Sariyer,SON DURAK (153),YOK,KAPALI,CCMODERN,Uygun Degil,29.4356970000075 41.0799609991152),
13597,306341,4.LEVENT METRO,29.006824,41.083946,Sisli,PERON 6,YOK,KAPALI,CCMODERN,Uygun Degil,29.4359330000075 41.0796029991152),
13598,306381,KABATAŞ,28.99207701,41.03403904,Beyoglu,B.TAS (22-22RE-25E),YOK,AÇIK,AÇIK DURAK,Uygun Degil,29.4370240000075 41.0811869991148),
13599,306391,KAĞITHANE,28.9751,41.0794,Kagithane,SONDURAK,YOK,KAPALI,CCMODERN,Uygun Degil,29.4370520000075 41.0810669991149),
13600,306431,BAKIRKÖY,28.87418,40.98123,Bakirköy,SONDURAK (98A-B-M),YOK,KAPALI,WALLMODERN,Uygun Degil,29.4372810000075 41.1936109991125),
13601,306441,ATEŞTUĞLA,28.83055103,41.04450598,Bagcilar,GÜNESLI,YOK,KAPALI,CCMODERNDR,Uygun Degil,29.4373699543557 41.1936996572768),
13602,306521,YENİBOSNA METRO,28.83816596,40.99130796,Bakirköy,SON DURAK(85M),VAR,KAPALI,CCMODERN,Uygun Degil,29.4374440000075 41.0782809991152),
13603,306541,İSTANBUL HAVALİMANI,28.74016235,41.25990826,Arnavutköy,ISTANBUL,VAR,AÇIK,İETTBAYRAK,Uygun Degil,29.4380440000075 41.0783009991152),
13604,307031,EMİNÖNÜ,28.96993499,41.018481,Fatih,SAHIL (4),VAR,KAPALI,WALLMODERN,Uygun Degil,29.4391229616211 41.1935319758581),
13605,307161,GAZİOSMANPAŞA,28.915317,41.057394,Gaziosmanpasa,SON DURAK(55),VAR,KAPALI,CCMODERN,Uygun Degil,29.4391499889812 41.1934299789376),
13606,307211,ZEYTİNBURNU,28.891637,41.00108197,Bakirköy,SON DURAK (78ZB),YOK,KAPALI,CCMODERN,Uygun Degil,29.4423000000074 41.1070999991143),
13607,307281,BEŞİKTAŞ PERONLAR,29.0068857,41.0425108,Besiktas,PERON (30M),YOK,KAPALI,WALLMODERN,Uygun Degil,29.4423700000074 41.1070479991142),
13608,307341,4.LEVENT METRO,29.00685301,41.08400803,Sisli,PERON 4 (E-3  129L),YOK,KAPALI,CCMODERN,Uygun Degil,29.4424060000074 41.0762379991149),
13609,307391,KAĞITHANE,28.975,41.0797,Kagithane,SONDURAK,YOK,KAPALI,CCMODERN,Uygun Degil,29.4425810000074 41.076241999115),
13610,307431,BAKIRKÖY,28.8746,40.98124,Bakirköy,SONDURAK (98),YOK,KAPALI,WALLMODERN,Uygun Degil,29.4438499999951 41.1149360005724),
13611,307541,İSTANBUL HAVALİMANI,28.74026293,41.25990322,Arnavutköy,ISTANBUL,VAR,AÇIK,İETTBAYRAK,Uygun Degil,29.4441369585155 41.191293966369),
13612,308031,EMİNÖNÜ,28.96995196,41.01856302,Fatih,SAHIL (5),VAR,KAPALI,WALLMODERN,Uygun Degil,29.444304999995 41.1913260005848),
13613,308161,GAZİOSMANPAŞA,28.91515,41.057302,Gaziosmanpasa,SON DURAK (99A),VAR,KAPALI,CCMODERN,Uygun Degil,29.4446690000074 41.1120019991141),
13614,308211,ZEYTİNBURNU,28.89226134,41.00137588,Bakirköy,SONDURAK(93M),YOK,AÇIK,İETTBAYRAK,Uygun Degil,29.4447250000074 41.1119909991142),
13615,308341,4.LEVENT METRO,29.00723396,41.08446099,Sisli,PERON 8,YOK,AÇIK,AÇIK DURAK,Uygun Degil,29.4465810000074 41.1905389991125),
13616,308391,KAĞITHANE,28.97370001,41.07952003,Kagithane,SONDURAK(64Ç),YOK,,AÇIK DURAK,Uygun Degil,29.4465940000074 41.1904479991128),
13617,308431,BAKIRKÖY,28.87458998,40.98108996,Bakirköy,SONDURAK (98K),YOK,,WALLMODERN,Uygun Degil,29.4482170000073 41.0731929991151),
13618,308521,YENİBOSNA METRO,28.83762103,40.99066501,Bakirköy,SON DURAK(36CY),VAR,KAPALI,CCMODERN,Uygun Degil,29.4482700000073 41.073255999115),
13619,309031,EMİNÖNÜ,28.97013105,41.01875096,Fatih,SAHIL (7),VAR,KAPALI,WALLMODERN,Uygun Degil,29.4505130000074 41.1906689991128),
13620,309101,MECİDİYEKÖY METROBÜS,28.99206289,41.0665063,Sisli,H2-78M-78BE-146E-146M-92M-97BM,VAR,KAPALI,CCMODERN,Uygun Degil,29.4505270000074 41.1907559991128),
13621,309111,MECİDİYEKÖY METROBÜS,28.99216399,41.06640604,Sisli,92S-E58-33M-33TM,VAR,KAPALI,CCMODERN,Uygun Degil,29.4532130485361 41.0719680089375),
13622,309121,MECİDİYEKÖY METROBÜS,28.99226925,41.06631677,Sisli,97M-79M-79KM-141A-141M-336M,VAR,KAPALI,CCMODERN,Uygun Degil,29.4532249999953 41.0720760005655),
13623,309161,GAZİOSMANPAŞA,28.915323,41.057312,Gaziosmanpasa,SON DURAK(55T),VAR,KAPALI,CCMODERN,Uygun Degil,29.4537000000073 41.1908769991126),
13624,309391,KAĞITHANE,28.9752,41.0793,Kagithane,SONDURAK,YOK,KAPALI,CCMODERN,Uygun Degil,29.4537208588346 41.1908172555482),
13625,309431,BAKIRKÖY,28.871581,40.982559,Bakirköy,ATAKÖY 10. KISIM,YOK,KAPALI,CCMODERN,Uygun Degil,29.4557180000073 41.0721689991154),
13626,309521,YENİBOSNA METRO,28.83744495,40.99057101,Bakirköy,SON DURAK (HT15),YOK,KAPALI,CCMODERN,Uygun Degil,29.4560870000073 41.0722949991153),
13627,310391,KAĞITHANE,28.9753,41.0792,Kagithane,SONDURAK,YOK,KAPALI,CCMODERN,Uygun Degil,29.4568489999951 41.1834970005835),
13628,311031,EMİNÖNÜ,28.96948364,41.01903346,Fatih,SAHIL (12),VAR,KAPALI,WALLMODERN,Uygun Degil,29.4568690273094 41.1834249705357),
13629,311032,EMİNÖNÜ,28.96968003,41.01898901,Fatih,SON DURAK,YOK,KAPALI,WALLMODERN,Uygun Degil,29.4578260000073 41.1914329991128),
13630,311033,EMİNÖNÜ,28.9696113,41.01907975,Fatih,SON DURAK,YOK,KAPALI,WALLMODERN,Uygun Degil,29.4578430000073 41.1913019991129),
13631,311391,KAĞITHANE,28.9753,41.079,Kagithane,SONDURAK,YOK,KAPALI,CCMODERN,Uygun Degil,29.4584279999955 40.969242000549),
13632,311521,YENİBOSNA METRO,28.83774701,40.99056397,Bakirköy,SON DURAK(55Y),YOK,KAPALI,CCMODERN,Uygun Degil,29.4586099999955 40.9692500005491),
13633,312031,EMİNÖNÜ,28.97052899,41.01836896,Fatih,SAHIL 32-91O-93),VAR,KAPALI,CCMODERNDR,Uygun Degil,29.4589000000072 40.9784999991171),
13634,312391,KAĞITHANE,28.9748,41.0794,Kagithane,SONDURAK,YOK,KAPALI,CCMODERN,Uygun Degil,29.4589320000072 40.9813959991173),
13635,312521,YENİBOSNA METRO,28.83805703,40.99151598,Bakirköy,SON DURAK (400A),YOK,KAPALI,CCMODERN,Uygun Degil,29.4589866531421 40.9785050356172),
13636,313031,EMİNÖNÜ,28.97076904,41.01810596,Fatih,EKSPRES,YOK,KAPALI,CCMODERNDR,Uygun Degil,29.4591679999955 40.9715930005494),
13637,313391,KAĞITHANE,28.973972,41.078843,Kagithane,SONDURAK,YOK,AÇIK,İETTBAYRAK,Uygun Degil,29.4592300356165 40.9771359908403),
13638,313521,YENİBOSNA METRO,28.83741699,40.99072302,Bakirköy,SON DURAK (400C),YOK,KAPALI,CCMODERN,Uygun Degil,29.4592589881055 40.9715500038792),
13639,314521,YENİBOSNA METRO,28.83808199,40.99121101,Bakirköy,SONDURAK (400),YOK,KAPALI,CCMODERN,Uygun Degil,29.4593130354834 40.9771979838131),
13640,315031,EMİNÖNÜ,28.96955295,41.01893096,Fatih,SAHIL (9),VAR,KAPALI,WALLMODERN,Uygun Degil,29.4593159999955 40.9738280005498),
13641,315521,YENİBOSNA METRO,28.83752398,40.99061503,Bakirköy,SON DURAK (HT15),YOK,KAPALI,CCMODERN,Uygun Degil,29.4593344679233 41.1851313623549),
13642,316031,EMİNÖNÜ,28.96998196,41.01866398,Fatih,SAHIL (6),YOK,KAPALI,WALLMODERN,Uygun Degil,29.4594269999955 40.9738460005499),
13643,316521,YENİBOSNA METRO,28.83783097,40.99077898,Bakirköy,SON DURAK(73T),YOK,KAPALI,CCMODERN,Uygun Degil,29.4594340000073 41.1851089991129),
13644,317031,EMİNÖNÜ,28.969839,41.019104,Fatih,PERON,YOK,KAPALI,WALLMODERN,Uygun Degil,29.4606949999954 41.0703310005652),
13645,322001,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA AVCILAR KAMPÜSÜ,28.72421445,40.9861041,Avcilar,SON DURAK,VAR,AÇIK,İETTBAYRAK,Uygun Degil,29.4611829999954 41.0702000005652),
13646,322006,BAŞAKŞEHİR METROKENT,28.80106499,41.10840198,Basaksehir,SON DURAK,YOK,AÇIK,AÇIK DURAK,Uygun Degil,29.4613900000072 41.1919569991125),
13647,322007,ZEYTİNBURNU,28.89166303,41.00110249,Bakirköy,SON DURAK,YOK,AÇIK,AÇIK DURAK,Uygun Degil,29.4614220751932 41.1917727303854),
13648,322008,AKŞEMSETTİN MAHALLESİ,28.92509205,41.08667404,Eyüpsultan,SON DURAK,YOK,AÇIK,AÇIK DURAK,Uygun Degil,29.4634930000071 41.0696029991151),
13649,322011,KAYAŞEHİR,28.74721802,41.10629401,Basaksehir,SON DURAK,YOK,AÇIK,AÇIK DURAK,Uygun Degil,29.4636420000071 41.0696429991151),
13650,322012,EMİNÖNÜ KANTARCILAR,28.96574797,41.01881096,Fatih,SON DURAK,YOK,KAPALI,CCMODERN,Uygun,29.4644969999952 41.1900940005846),
13651,322027,İSTİNYE DEREİÇİ,29.037474,41.127427,Sariyer,SON DURAK,YOK,AÇIK,AÇIK DURAK,Uygun Degil,29.4645450031768 41.1902040202101),
13652,322041,CEVATPAŞA,28.88306296,41.07213603,Bayrampasa,SON DURAK,YOK,KAPALI,CCMODERN,Uygun Degil,29.4674251601105 41.1890693704592),
13653,322042,BEŞİKTAŞ PERONLAR,29.0068714,41.0425933,Besiktas,SON DURAK,YOK,FULL KAPALI,CCMODERN,Uygun Degil,29.4679481908684 41.1891682754667),
13654,322044,EMİNÖNÜ SAHİL,28.97024998,41.01843212,Fatih,SON DURAK,YOK,AÇIK,AÇIK DURAK,Uygun Degil,29.4701548386181 41.1885443961372),
13655,322046,YEŞİLPINAR,28.91591703,41.07270803,Eyüpsultan,SON DURAK,YOK,AÇIK,AÇIK DURAK,Uygun Degil,29.4706010000071 41.1886639991129),
13656,322051,TAKSİM GÜMÜŞSUYU,28.98878544,41.03844889,Beyoglu,SON DURAK,YOK,AÇIK,AÇIK DURAK,Uygun Degil,29.470694000007 41.0678379991152),
13657,322052,SARIYER,29.05756157,41.16894998,Sariyer,SON DURAK,YOK,AÇIK,AÇIK DURAK,Uygun Degil,29.4707510000071 41.0678249991151),
13658,322053,RUMELİHİSARÜSTÜ,29.050919,41.08832402,Sariyer,SON DURAK,YOK,AÇIK,AÇIK DURAK,Uygun Degil,29.473085000007 41.0684399991152),
13659,322054,OTOGAR,28.89503,41.0403,Bayrampasa,SON DURAK,YOK,AÇIK,AÇIK DURAK,Uygun Degil,29.473097000007 41.0683929991151),
13660,322056,MECİDİYEKÖY MERKEZ,28.99172,41.06653401,Sisli,SON DURAK,YOK,KAPALI,CCMODERN,Uygun Degil,29.474679000007 41.0655159991153),
13661,322057,4.LEVENT METRO,29.00724244,41.08397536,Sisli,SON DURAK,YOK,AÇIK,AÇIK DURAK,Uygun Degil,29.474929000007 41.0654969991152),
13662,322058,YUNUS EMRE MAHALLESİ,28.89069369,41.09853692,Sultangazi,PERON,YOK,AÇIK,AÇIK DURAK,Uygun Degil,29.475662000007 41.1223189991141),
13663,322101,BAKIRKÖY-İNCİRLİ METRO,28.87556002,40.99615001,Bakirköy,Bakirköy,YOK,KAPALI,DİĞER,Uygun Degil,29.4759210210801 41.0698560056157),
13664,400251,BÜYÜK ÇAMLICA CAMİİ PERONLAR,29.072921,41.034712,Üsküdar,KADIKÖY 14F,YOK,KAPALI,WALLMODERN,Uygun Degil,29.4760059999954 41.143017000577),
13665,400261,BATTALGAZİ MAHALLESİ,29.286364,40.98801,Sultanbeyli,PERON,YOK,KAPALI,CCMODERN,Uygun Degil,29.4760229999955 41.0698630005651),
13666,400281,SÜTÇÜ İMAM CADDESİ,29.29144004,40.91788702,Pendik,16C,YOK,FULL KAPALI,İSTON GENİŞ_İBB,Uygun Degil,29.4761599717375 41.1434089994401),
13667,401001,KAVACIK AKTARMA,29.096687,41.094747,Beykoz,MERKEZ 121B,YOK,KAPALI,CCMODERN,Uygun Degil,29.4766179758524 41.1872720280509),
13668,401011,ŞEHİT ŞAHİNBEY,29.187305,41.027967,Çekmeköy,SON DURAK,VAR,KAPALI,CCMODERN,Uygun Degil,29.4767309999953 41.1873470005842),
13669,401021,YEDPA,29.166244,40.984547,Atasehir,FINDIKLI,YOK,KAPALI,CCMODERNDR,Uygun Degil,29.486777450494 41.0627886906276),
13670,401031,KADIKÖY,29.02384536,40.99246348,Kadiköy,RIHTIM1 PERON,VAR,KAPALI,CCMODERN,Uygun Degil,29.4868610000068 41.0628989991153),
13671,401041,CEVİZLİ PERONLAR,29.161845,40.91844,Maltepe,SON DURAK,VAR,KAPALI,CCMODERN,Uygun Degil,29.4898299859541 41.0634040216033),
13672,401051,YEDİTEPE ÜNİVERSİTESİ ALT KAPI,29.147896,40.972957,Maltepe,SONDURAK 19F,YOK,KAPALI,CCMODERNDR,Uygun Degil,29.4905480000068 41.1753859991129),
13673,401061,KARTAL METRO,29.20857097,40.90657998,Kartal,PERON 1,VAR,KAPALI,WALLMODERN,Uygun Degil,29.4907359999956 41.0629560005641),
13674,401071,ESTERGON CADDESİ,29.089661,41.033428,Ümraniye,SON DURAK,YOK,KAPALI,CCMODERN,Uygun Degil,29.4909610000068 41.175696999113),
13675,401081,YENİDOĞAN PERONLAR,29.254218,41.00515,Sancaktepe,SON DURAK,YOK,KAPALI,CCMODERN,Uygun Degil,29.4918339978567 41.1722130245111),
13676,401101,ÇİFTEÇINARLAR,29.09511501,41.14885399,Beykoz,DERESEKI,YOK,AÇIK,CCMODERNDR,Uygun Degil,29.4920649999955 41.1721650005817),
13677,401121,ŞEMSİPAŞA,29.011148,41.025719,Üsküdar,HAREM,YOK,KAPALI,WALLMODERN,Uygun Degil,29.4953689999955 41.1710820005815),
13678,401131,TEPEÜSTÜ,29.129952,41.01999,Ümraniye,SARIGAZI,YOK,AÇIK,İETTBAYRAK,Uygun Degil,29.5018551000067 41.1656588791133),
13679,401141,ALTUNİZADE,29.05341997,41.02448697,Üsküdar,PERON,YOK,AÇIK,AÇIK DURAK,Uygun Degil,29.5030009999956 41.1700690005813),
13680,401151,SULTANBEYLİ PERONLAR,29.29724297,40.93827299,Pendik,PERON ALANI,VAR,KAPALI,DİĞER,Uygun Degil,29.5051139999957 41.1218040005735),
13681,401161,ESATPAŞA,29.085978,41.007498,Atasehir,PERON 1,YOK,KAPALI,CCMODERN,Uygun Degil,29.5053859999957 41.1218790005736),
13682,401181,ÜSTBOSTANCI,29.09413,40.954977,Kadiköy,PERON,YOK,KAPALI,WALLMODERN,Uygun Degil,29.5154989999958 41.087104000568),
13683,401191,KARTAL,29.193752,40.886455,Kartal,1. PERON,VAR,KAPALI,CCMODERN,Uygun Degil,29.5156309942459 41.0871090125997),
13684,401201,PENDİK,29.244193,40.874275,Pendik,1.PERON,YOK,KAPALI,CCMODERN,Uygun Degil,29.5168720000065 41.0840909991149),
13685,401231,UĞURMUMCU,29.21457296,40.93082601,Kartal,SON DURAK (1PRN 21U,YOK,KAPALI,CCMODERN,Uygun Degil,29.5215930900064 41.1697009791133),
13686,401251,BÜYÜK ÇAMLICA CAMİİ PERONLAR,29.072806,41.034697,Üsküdar,SONDURAK,YOK,KAPALI,CCMODERNDR,Uygun Degil,29.5217369999958 41.1692530005812),
13687,401271,HAREM PERONLAR 2,29.011957,41.008793,Üsküdar,SON DURAK,YOK,KAPALI,CCMODERN,Uygun Degil,29.5388569832151 41.1689100380872),
13688,401291,ATATÜRK MAHALLESİ PERONLAR,29.23417,41.016759,Sancaktepe,SONDURAK,YOK,AÇIK,İETTBAYRAK,Uygun Degil,29.5392929900062 41.1692143791133),
13689,402001,KAVACIK AKTARMA,29.096664,41.094651,Beykoz,MERKEZ PERON 15A,VAR,KAPALI,CCMODERN,Uygun Degil,29.5542939748125 41.1704189887844),
13690,402011,ŞEHİT ŞAHİNBEY,29.187488,41.028243,Çekmeköy,SON DURAK,YOK,KAPALI,CCMODERN,Uygun Degil,29.5544669999961 41.1702930005814),
13691,402021,YEDPA,29.166634,40.985015,Atasehir,SULTANBEYLI 14KS,YOK,AÇIK,İETTBAYRAK,Uygun Degil,29.5588939999961 41.1682860005811),
13692,402031,KADIKÖY,29.024046,40.99288901,Kadiköy,RIHTIM1 PERON,VAR,KAPALI,CCMODERN,Uygun Degil,29.5598309999961 41.1683970005811),
13693,402041,CEVİZLİ PERONLAR,29.16205897,40.91849298,Maltepe,133F PERON,YOK,KAPALI,CCMODERN,Uygun Degil,29.5641400172401 41.1198799719027),
13694,402051,YEDİTEPE ÜNİVERSİTESİ ALT KAPI,29.14804498,40.97307198,Atasehir,KADIKÖY,YOK,AÇIK,AÇIK DURAK,Uygun Degil,29.5642679999962 41.1199610005732),
13695,402061,KARTAL METRO,29.20815901,40.90660201,Kartal,PERON 2,VAR,KAPALI,WALLMODERN,Uygun Degil,29.5650029534256 41.1248279856008),
13696,402071,ESTERGON CADDESİ,29.08967199,41.03320503,Ümraniye,SON DURAK,YOK,AÇIK,AÇIK DURAK,Uygun Degil,29.5651919999962 41.1251200005741),
13697,402081,YENİDOĞAN PERONLAR,29.254182,41.00509,Sancaktepe,SON DURAK,VAR,KAPALI,CCMODERN,Uygun Degil,29.5693639999962 41.1621960005801),
13698,402091,ÜSKÜDAR CAMİİ ÖNÜ,29.01661804,41.02790901,Üsküdar,PERON 1,YOK,KAPALI,CCMODERN,Uygun Degil,29.5697409999962 41.1624580005801),
13699,402101,ÇİFTEÇINARLAR,29.095172,41.148963,Beykoz,ÜSKÜDAR,YOK,KAPALI,CCMODERNDR,Uygun Degil,29.5758480366912 41.0451070595703),
13700,402121,ŞEMSİPAŞA,29.01066805,41.02558402,Üsküdar,ÜSKÜDAR,YOK,AÇIK,AÇIK DURAK,Uygun Degil,29.5780309593585 41.1397530042065),
13701,402131, TEPEÜSTÜ,29.129422,41.020362,Ümraniye,ÜSKÜDAR,YOK,KAPALI,WALLMODERN,Uygun Degil,29.5781739999963 41.1397490005765),
13702,402161,ESATPAŞA,29.086095,41.007511,Atasehir,PERON 2,VAR,KAPALI,CCMODERN,Uygun Degil,29.5784059739724 41.1462460090595),
13703,402171,ALTBOSTANCI,29.09776995,40.95113,Maltepe,4. PERON,YOK,AÇIK,CCMODERN,Uygun Degil,29.5785029999963 41.1463410005776),
13704,402181,ÜSTBOSTANCI,29.094329,40.955695,Kadiköy,PERON,YOK,KAPALI,WALLMODERN,Uygun Degil,29.5797800000056 41.1583969991134),
13705,402191,KARTAL,29.1936,40.88652,Kartal,2. PERON,VAR,KAPALI,CCMODERN,Uygun Degil,29.5798019882748 41.15817604214),
13706,402201,PENDİK,29.244084,40.874196,Pendik,2.PERON,YOK,KAPALI,CCMODERN,Uygun Degil,29.5846160000056 41.1473339991138),
13707,402221,UZUNÇAYIR METROBÜS,29.05783395,40.99770802,Kadiköy,TUZLA,VAR,KAPALI,CCMODERN,Uygun Degil,29.5846609999964 41.1471800005777),
13708,402231,UĞURMUMCU,29.21477504,40.93068302,Kartal,SON DURAK (2.PRN),YOK,KAPALI,CCMODERN,Uygun Degil,29.5894949999964 41.1537860005787),
13709,403011,ŞEHİT ŞAHİNBEY,29.187627,41.028461,Çekmeköy,SON DURAK 9S-122M,YOK,KAPALI,CCMODERN,Uygun Degil,29.5895729999964 41.1522560005785),
13710,403021,YEDPA,29.16638,40.985046,Atasehir,SONDURAK,YOK,KAPALI,CCMODERNDR,Uygun Degil,29.5896879999964 41.1540280005787),
13711,403031,KADIKÖY,29.02417702,40.992826,Kadiköy,RIHTIM1 PERON,VAR,KAPALI,CCMODERN,Uygun Degil,29.589746026953 41.1522749565307),
13712,403061,KARTAL METRO,29.20779396,40.90674603,Kartal,PERON 3,VAR,KAPALI,WALLMODERN,Uygun Degil,29.5901713313122 41.158316666299),
13713,403071,ESTERGON CADDESİ,29.089812,41.03286102,Ümraniye,SONDURAK (19D),YOK,AÇIK,AÇIK DURAK,Uygun Degil,29.5902420000055 41.1583129991133),
13714,403081,YENİDOĞAN PERONLAR,29.25434702,41.00514,Sancaktepe,SON DURAK,VAR,KAPALI,CCMODERN,Uygun Degil,29.5913109999964 41.1626380005802),
13715,403091,ÜSKÜDAR  CAMİİ ÖNÜ,29.01614903,41.02756403,Üsküdar,PERON 2,VAR,KAPALI,CCMODERN,Uygun Degil,29.5913370018673 41.1625059893937),
13716,403101,ÇİFTEÇINARLAR,29.09543398,41.14879003,Beykoz,PERON,YOK,AÇIK,AÇIK DURAK,Uygun Degil,29.5950599999964 41.1681400005811),
13717,403121,ŞEMSİPAŞA,29.01165498,41.02540498,Üsküdar,ÜSKÜDAR,YOK,AÇIK,İETTBAYRAK,Uygun Degil,29.5951929999964 41.1678820005811),
13718,403122,ŞEMSİPAŞA,29.01255737,41.02585039,Üsküdar,HAREM,YOK,AÇIK,İETTBAYRAK,Uygun Degil,29.5995479999965 41.167571000581),
13719,403131,TEPEÜSTÜ,29.13024901,41.02153302,Ümraniye,SON DURAK (122C),VAR,KAPALI,CCMODERN,Uygun Degil,29.5996309999965 41.167643000581),
13720,403151,SULTANBEYLİ PERONLAR,29.297152,40.938349,Pendik,PERON ALANI,YOK,KAPALI,CCMODERNDR,Uygun Degil,29.5996339999965 41.1421910005768),
13721,403161,ESATPAŞA,29.086221,41.007507,Atasehir,PERON 3,VAR,KAPALI,CCMODERN,Uygun Degil,29.5997039679583 41.1422590435746),
13722,403173,ALTBOSTANCI,29.09774998,40.95105004,Maltepe,3. PERON,YOK,AÇIK,CCMODERN,Uygun Degil,29.6035439999965 41.1693660005812),
13723,403181,ÜSTBOSTANCI,29.094436,40.95608,Kadiköy,PERON,YOK,KAPALI,WALLMODERN,Uygun Degil,29.6036319654451 41.1693000291081),
13724,403191,KARTAL,29.193409,40.886578,Kartal,3. PERON,VAR,KAPALI,CCMODERN,Uygun Degil,29.6061249999965 41.1674670005809),
13725,403201,PENDİK,29.243592,40.874398,Pendik,3.PERON,YOK,KAPALI,CCMODERN,Uygun Degil,29.6072249999965 41.1731170005818),
13726,403221,UZUNÇAYIR METROBÜS,29.05795999,40.99772499,Kadiköy,PERON,VAR,AÇIK,AÇIK DURAK,Uygun Degil,29.6089509999965 41.1699300005814),
13727,403231,UĞURMUMCU,29.213955,40.930857,Kartal,KARTAL   132S,YOK,FULL KAPALI,İSTON GENİŞ,Uygun,29.6089830110111 41.1695584956342),
13728,404031,KADIKÖY,29.02430004,40.992474,Kadiköy,RIHTIM1 PERON,VAR,KAPALI,CCMODERN,Uygun Degil,29.6108519566113 41.1669729719845),
13729,404081,YENİDOĞAN PERONLAR,29.25424805,41.00497796,Sancaktepe,SON DURAK,VAR,KAPALI,CCMODERN,Uygun Degil,29.6109000000052 41.1683059991132),
13730,404091,ÜSKÜDAR  CAMİİ ÖNÜ,29.01593804,41.02736697,Üsküdar,PERON 3,VAR,KAPALI,CCMODERN,Uygun Degil,29.6111905474494 41.1683401659785),
13731,404151,SULTANBEYLİ PERONLAR,29.29716496,40.93850804,Pendik,PERON ALANI,VAR,KAPALI,CCMODERN,Uygun Degil,29.6127009999965 41.1772370005825),
13732,404161,ESATPAŞA PERONLAR,29.086026,41.00724999,Atasehir,SON DURAK,YOK,AÇIK,İETTBAYRAK,Uygun Degil,29.6131559818751 41.1773500057736),
13733,404181,ÜSTBOSTANCI,29.09402396,40.95431399,Kadiköy,PERON,YOK,AÇIK,AÇIK DURAK,Uygun Degil,29.6132249772163 41.1688960250565),
13734,404191,KARTAL,29.193192,40.886636,Kartal,4. PERON,VAR,KAPALI,CCMODERN,Uygun Degil,29.6142180389906 41.1700920348882),
13735,404201,PENDİK,29.244009,40.874257,Pendik,4.PERON,YOK,KAPALI,CCMODERN,Uygun Degil,29.6174939999967 41.1160660005726),
13736,404221,UZUNÇAYIR METROBÜS,29.05811496,40.99775499,Kadiköy,PERON,VAR,AÇIK,AÇIK DURAK,Uygun Degil,29.6175089643084 41.1193660447354),
13737,404231,UĞURMUMCU,29.21425004,40.93090901,Kartal,SARIGAZI  132S,YOK,AÇIK,AÇIK DURAK,Uygun Degil,29.6261009510416 41.1582779939032),
13738,405031,KADIKÖY,29.0244,40.99277601,Kadiköy,RIHTIM1 PERON,VAR,KAPALI,CCMODERN,Uygun Degil,29.6261859948772 41.1581169701028),
13739,405081,YENİDOĞAN PERONLAR,29.25465,41.00509,Sancaktepe,SON DURAK,YOK,KAPALI,CCMODERN,Uygun Degil,29.6333959999968 41.1573030005794),
13740,405101,ÇİFTEÇINARLAR,29.095448,41.149135,Beykoz,PERON,VAR,KAPALI,CCMODERN,Uygun Degil,29.6334589983297 41.1571479573276),
13741,405131,TEPEÜSTÜ,29.129687,41.022228,Ümraniye,SON DURAK (20Ü),YOK,KAPALI,CCMODERN,Uygun Degil,29.645400999997 40.9961260005534),
13742,405151,SULTANBEYLİ PERONLAR,29.29708998,40.93845696,Pendik,PERON ALANI,VAR,KAPALI,CCMODERN,Uygun Degil,29.645499999997 40.9961630005534),
13743,405191,KARTAL,29.193003,40.886697,Kartal,5. PERON,VAR,KAPALI,CCMODERN,Uygun Degil,29.6467160445928 41.1489690229563),
13744,405201,PENDİK,29.243375,40.874412,Pendik,PERON,YOK,AÇIK,İETTBAYRAK,Uygun Degil,29.6468750267087 41.1491000095241),
13745,406031,KADIKÖY,29.02445403,40.99267497,Kadiköy,RIHTIM1 PERON,VAR,KAPALI,CCMODERN,Uygun Degil,29.649497999997 41.0261580005582),
13746,406081,YENİDOĞAN PERONLAR,29.254458,41.005102,Sancaktepe,SON DURAK,YOK,KAPALI,CCMODERN,Uygun Degil,29.649566999997 41.0260830005581),
13747,406131,TEPEÜSTÜ,29.13030398,41.02170104,Ümraniye,SON DURAK (122L),YOK,KAPALI,CCMODERN,Uygun Degil,29.649663999997 41.0360100005598),
13748,406151,SULTANBEYLİ PERONLAR,29.29706599,40.93858498,Pendik,PERON ALANI,VAR,KAPALI,CCMODERN,Uygun Degil,29.649755999997 41.0359260005598),
13749,406201,PENDİK,29.243559,40.874186,Pendik,PERON,YOK,AÇIK,İETTBAYRAK,Uygun Degil,29.6508870400821 41.1446289756342),
13750,407031,KADIKÖY,29.02468,40.992822,Kadiköy,RIHTIM1 PERON,VAR,KAPALI,CCMODERN,Uygun Degil,29.6509570371017 41.1447150164161),
