HATKODU,YON,SIRANO,DURAKKODU,XKOORDINATI,YKOORDINATI,YON,SEFER_SURESI
10S,G,10,226202,29.096555,40.972227,1,61.14
10S,G,11,226211,29.092299,40.975133,1,97.25
10S,G,12,230111,29.089033,40.973281,1,89.48
10S,G,13,230121,29.08711,40.970981,1,63.86
10S,G,14,225131,29.08471,40.969718,1,81.6
10S,G,15,225121,29.082756,40.973105,1,68.7
10S,G,16,225111,29.079863,40.976095,1,68.96
10S,G,17,225101,29.078617,40.977872,1,88.12
10S,G,18,225091,29.076228,40.980283,1,63.2
10S,G,19,213751,29.073697,40.980639,1,111.93
10S,G,20,225081,29.069428,40.981585,1,229.45
10S,G,21,225071,29.063976,40.983089,1,94.03
10S,G,22,259302,29.059141,40.98414,1,368.05
10S,G,23,225063,29.05596,40.984763,1,148.89
10S,G,24,225052,29.051646,40.985033,1,161.06
10S,G,25,225041,29.048455,40.985991,1,174.53
10S,G,26,225031,29.042579,40.988915,1,207.93
10S,G,27,225021,29.03809,40.993826,1,75.27
10S,G,28,224701,29.033756,40.992193,1,40.55
10S,G,29,224692,29.029362,40.990734,1,55.11
10S,G,30,224672,29.025884,40.991183,1,54.54
10S,G,31,208831,29.02286,40.991382,1,32.78
11,D,1,222072,29.04122,41.021532,0,51.85
11,D,2,222082,29.044843,41.022148,0,27.54
11,D,3,222092,29.05201,41.022937,0,39.86
11,D,4,222111,29.062224,41.021888,0,37.07
11,D,5,222122,29.067169,41.021074,0,50.26
11,D,6,223201,29.070093,41.021501,0,58.02
11,D,7,216511,29.073184,41.022553,0,49.18
11,D,8,222141,29.074222,41.020364,0,55.98
11,D,9,285031,29.093142,41.031094,0,45.89
11,D,10,201902,29.09913,41.030069,0,62.61
11,D,11,216322,29.158064,41.035172,0,68.46
11,D,12,216241,29.171278,41.029542,0,55.56
11,D,13,216382,29.17752,41.023406,0,50.68
11,D,14,222381,29.189838,41.013913,0,39.75
11,D,15,222401,29.196116,41.013515,0,128.26
11,D,16,222411,29.207187,41.013144,0,24.02
11,D,17,222421,29.209625,41.010567,0,74
11,D,18,218842,29.211812,41.008594,0,46.24
11,D,19,201221,29.214867,41.007653,0,36.75
11,D,20,218862,29.218915,41.008234,0,40.25
11,D,21,216021,29.221726,41.008429,0,71.43
11,D,22,216032,29.22503,41.008627,0,10
11,D,23,216042,29.231083,41.008836,0,33.3
11,D,24,216052,29.233539,41.008698,0,96.15
11,D,25,216062,29.23634,41.008444,0,41
11,D,26,216072,29.240321,41.00807,0,35.08
11,D,27,216082,29.24437,41.007361,0,33.19
11,D,28,216092,29.249207,41.006463,0,52.12
11,D,29,218142,29.251263,41.00607,0,164.85
11,D,30,404081,29.254248,41.004977,0,91.83
11,G,1,404081,29.254248,41.004977,1,25.47
11,G,2,218141,29.251612,41.006219,1,48.02
11,G,3,216091,29.249045,41.006708,1,65.34
11,G,4,216081,29.24467,41.007514,1,56.26
11,G,5,216071,29.240097,41.008321,1,170.37
11,G,6,216061,29.236626,41.008632,1,71.04
11,G,7,216051,29.232784,41.008982,1,90.4
11,G,8,216041,29.230384,41.009074,1,63.99
11,G,9,216031,29.224501,41.008811,1,73.67
11,G,10,216022,29.220827,41.008597,1,97.15
11,G,11,218861,29.21779,41.008374,1,43.7
11,G,12,222432,29.214823,41.008425,1,45.82
11,G,13,218851,29.212111,41.009759,1,21.55
11,G,14,222422,29.209158,41.011442,1,57.31
11,G,15,222412,29.207413,41.013144,1,74.98
11,G,16,222402,29.196559,41.014072,1,53.87
11,G,17,261861,29.189605,41.014396,1,38.26
11,G,18,216381,29.178062,41.023631,1,52.31
11,G,19,216242,29.171536,41.030052,1,40.5
11,G,20,229831,29.167478,41.031797,1,46.82
11,G,21,216321,29.160545,41.035624,1,92.84
11,G,22,213041,29.155332,41.036732,1,94.26
11,G,23,201901,29.099059,41.030803,1,113.13
11,G,24,222151,29.075315,41.022625,1,108.74
11,G,25,222152,29.075016,41.022791,1,79.67
11,G,26,261492,29.070989,41.022609,1,72.36
11,G,27,218601,29.066729,41.022037,1,128.88
11,G,28,222112,29.062999,41.022092,1,43.5
11,G,29,224051,29.04423,41.023238,1,74.12
11A,D,1,222072,29.04122,41.021532,0,43.76
11A,D,2,222082,29.044843,41.022148,0,42.6
11A,D,3,222092,29.05201,41.022937,0,64.63
11A,D,4,222111,29.062224,41.021888,0,91.29
11A,D,5,222122,29.067169,41.021074,0,143.92
11A,D,6,223201,29.070093,41.021501,0,157.01
11A,D,7,216511,29.073184,41.022553,0,99.48
11A,D,8,222141,29.074222,41.020364,0,75.4
11A,D,9,285031,29.093142,41.031094,0,94.48
11A,D,10,201902,29.09913,41.030069,0,154.97
11A,D,11,216322,29.158064,41.035172,0,194.72
11A,D,12,216241,29.171278,41.029542,0,212.96
11A,D,13,216382,29.17752,41.023406,0,138.2
11A,D,14,222381,29.189838,41.013913,0,55.28
11A,D,15,222401,29.196116,41.013515,0,156.55
11A,D,16,222391,29.206255,41.016284,0,136.01
11A,D,17,222681,29.216115,41.021871,0,166.01
11A,D,18,222691,29.217114,41.024376,0,69.64
11A,D,19,222701,29.219345,41.026234,0,162.12
11A,D,20,218002,29.222798,41.027501,0,154.38
11A,D,21,222711,29.224597,41.029344,0,168.66
11A,D,22,222721,29.226685,41.031116,0,148.4
11A,D,23,222731,29.230292,41.031201,0,63.22
11A,D,24,203672,29.234119,41.032371,0,50.69
11A,D,25,218322,29.23622,41.030784,0,35.63
11A,D,26,218282,29.238651,41.030268,0,150.09
11A,D,27,202852,29.24247,41.029299,0,151.98
11A,D,28,215152,29.243208,41.030432,0,128.05
11A,D,29,218292,29.242024,41.033639,0,148.54
11A,D,30,218332,29.236845,41.034615,0,137.28
11A,D,31,218302,29.235874,41.037873,0,155.34
11A,D,32,218732,29.236629,41.041665,0,188.94
11A,D,33,222761,29.237921,41.043635,0,118.39
11A,D,34,222792,29.239518,41.047202,0,144.6
11A,D,35,200861,29.242606,41.04843,0,163.11
11A,D,36,200541,29.245707,41.047935,0,180.52
11A,D,37,200521,29.249797,41.048452,0,131.28
11A,D,38,200871,29.251789,41.047203,0,189.25
11A,D,39,200881,29.256996,41.044041,0,178.59
11A,D,40,200891,29.261758,41.044277,0,134.23
11A,D,41,200901,29.263199,41.044112,0,198.53
11A,D,42,285932,29.266844,41.043619,0,192.53
11A,G,1,285931,29.266527,41.043685,1,141.57
11A,G,2,200902,29.263222,41.044283,1,154.5
11A,G,3,200892,29.261605,41.044376,1,196
11A,G,4,200882,29.256879,41.044247,1,122.83
11A,G,5,200872,29.251829,41.047365,1,198.37
11A,G,6,200522,29.249726,41.048583,1,135.02
11A,G,7,200542,29.245662,41.048081,1,198.34
11A,G,8,200862,29.242565,41.048585,1,149.6
11A,G,9,222791,29.238822,41.046551,1,204.3
11A,G,10,222762,29.237714,41.043628,1,132
11A,G,11,218731,29.236444,41.04175,1,22.55
11A,G,12,218301,29.23543,41.036631,1,47.27
11A,G,13,218331,29.236916,41.034384,1,48.48
11A,G,14,218291,29.242059,41.03304,1,102.94
11A,G,15,215151,29.243061,41.030336,1,87.37
11A,G,16,202851,29.242203,41.029479,1,59.83
11A,G,17,218281,29.238993,41.030318,1,114.08
11A,G,18,218321,29.236065,41.030994,1,99.29
11A,G,19,203671,29.233727,41.032326,1,48.08
11A,G,20,222732,29.230585,41.03136,1,94.44
11A,G,21,222722,29.227748,41.031461,1,32.75
11A,G,22,222712,29.224288,41.029267,1,50.27
11A,G,23,218001,29.222617,41.027647,1,72.35
11A,G,24,222702,29.219881,41.026816,1,88
11A,G,25,222692,29.216966,41.024471,1,159.5
11A,G,26,222682,29.215915,41.022556,1,126.65
11A,G,27,222392,29.205573,41.016371,1,90.5
11A,G,28,222402,29.196559,41.014072,1,23.01
11A,G,29,261861,29.189605,41.014396,1,174.38
11A,G,30,216381,29.178062,41.023631,1,88.06
11A,G,31,216242,29.171536,41.030052,1,124.27
11A,G,32,229831,29.167478,41.031797,1,96.08
11A,G,33,216321,29.160545,41.035624,1,74
11A,G,34,213041,29.155332,41.036732,1,181.7
11A,G,35,201901,29.099059,41.030803,1,124.64
11A,G,36,262671,29.093743,41.031627,1,58.66
11A,G,37,217411,29.088733,41.03075,1,56.76
11A,G,38,222151,29.075315,41.022625,1,58.55
11A,G,39,222152,29.075016,41.022791,1,85.43
11A,G,40,261492,29.070989,41.022609,1,71.53
11A,G,41,218601,29.066729,41.022037,1,49.17
11A,G,42,222112,29.062999,41.022092,1,107.99
11A,G,43,224051,29.04423,41.023238,1,25.99
11A,G,44,222061,29.035958,41.022554,1,16.31
11A,G,45,222072,29.04122,41.021532,1,61.08
11BE,D,1,401271,29.011957,41.008792,0,71.33
11BE,D,2,223022,29.012091,41.011087,0,88.48
11BE,D,3,223011,29.011322,41.014123,0,98.16
11BE,D,4,259611,29.011134,41.014941,0,103.87
11BE,D,5,223002,29.008973,41.018643,0,75.15
11BE,D,6,222992,29.008339,41.0246,0,83.38
11BE,D,7,402121,29.010668,41.025584,0,79.76
11BE,D,8,222001,29.013821,41.025923,0,105.38
11BE,D,9,222891,29.015682,41.023307,0,100.43
11BE,D,10,223852,29.016915,41.021348,0,96.5
11BE,D,11,223842,29.01999,41.018669,0,77.68
11BE,D,12,223332,29.021875,41.017465,0,58.14
11BE,D,13,222842,29.02444,41.01652,0,96.9
11BE,D,14,222944,29.026203,41.016071,0,88.14
11BE,D,15,222951,29.029176,41.015688,0,72.57
11BE,D,16,222961,29.031659,41.017736,0,47.94
11BE,D,17,222971,29.035207,41.020605,0,110.54
11BE,D,18,222071,29.040989,41.022105,0,86.07
11BE,D,19,285191,29.042037,41.024758,0,71.57
11BE,D,20,214611,29.046637,41.028457,0,79.98
11BE,D,21,214601,29.048072,41.031173,0,94.21
11BE,D,22,214591,29.04946,41.03265,0,91.82
11BE,D,23,200841,29.050971,41.033351,0,102.86
11BE,D,24,200851,29.053168,41.032437,0,77.44
11BE,D,25,214581,29.055525,41.031161,0,111.05
11BE,D,26,214952,29.057407,41.029091,0,98.28
11BE,D,27,261481,29.057866,41.028852,0,72.91
11BE,D,28,260151,29.059429,41.025814,0,111.8
11BE,D,29,201232,29.060743,41.026554,0,84.4
11BE,D,30,201241,29.062179,41.028812,0,161.73
11BE,D,31,201251,29.058331,41.031592,0,77.91
11BE,D,32,201261,29.055771,41.033184,0,93.84
11BE,D,33,201271,29.054167,41.034612,0,51.81
11BE,D,34,223181,29.056995,41.03391,0,51.29
11BE,D,35,216671,29.059286,41.032319,0,51.08
11BE,D,36,223191,29.061237,41.031828,0,72.61
11BE,G,1,223191,29.061237,41.031828,1,91.43
11BE,G,2,216672,29.059386,41.032363,1,147.64
11BE,G,3,223182,29.056916,41.034135,1,46.9
11BE,G,4,201272,29.054153,41.03477,1,135.97
11BE,G,5,201262,29.055717,41.03312,1,84.9
11BE,G,6,201252,29.05823,41.031458,1,89.18
11BE,G,7,201242,29.062123,41.028679,1,93.75
11BE,G,8,201231,29.060621,41.026591,1,142.87
11BE,G,9,261482,29.057956,41.028019,1,70.81
11BE,G,10,214582,29.055829,41.030771,1,72.84
11BE,G,11,200852,29.053166,41.032537,1,66.93
11BE,G,12,200842,29.051076,41.033405,1,37.54
11BE,G,13,214592,29.049297,41.032625,1,71.36
11BE,G,14,214602,29.047947,41.031145,1,80.01
11BE,G,15,214612,29.046583,41.028535,1,94.36
11BE,G,16,214861,29.045521,41.025619,1,112.38
11BE,G,17,224051,29.04423,41.023238,1,180.69
11BE,G,18,222081,29.042578,41.02347,1,154.99
11BE,G,19,222061,29.035958,41.022554,1,96.34
11BE,G,20,222972,29.035006,41.020745,1,84.08
11BE,G,21,222962,29.031668,41.017942,1,136.01
11BE,G,22,222952,29.02884,41.015651,1,106.73
11BE,G,23,222943,29.026216,41.016203,1,10
11BE,G,24,222841,29.024543,41.016659,1,10
11BE,G,25,223331,29.02185,41.017664,1,10
11BE,G,26,223841,29.020166,41.018779,1,10
11BE,G,27,223851,29.01732,41.021032,1,6.67
11BE,G,28,222892,29.015961,41.023169,1,6.67
11BE,G,29,222002,29.013958,41.026112,1,22.95
11BE,G,30,401121,29.011147,41.025719,1,6.67
11BE,G,31,222991,29.008223,41.024808,1,38.91
11BE,G,32,223001,29.008046,41.019805,1,55.46
11BE,G,33,259612,29.010656,41.01567,1,12
11BE,G,34,223012,29.01128,41.013387,1,36.72
11BE,G,35,223021,29.011732,41.009795,1,8.31
11BE,G,36,285171,29.011897,41.007557,1,16.12
11BE,G,37,401271,29.011957,41.008792,1,14.2
11C,D,1,401271,29.011957,41.008792,0,13.98
11C,D,2,223022,29.012091,41.011087,0,12.81
11C,D,3,223011,29.011322,41.014123,0,97.3
11C,D,4,259611,29.011134,41.014941,0,162.75
11C,D,5,223002,29.008973,41.018643,0,132.55
11C,D,6,222992,29.008339,41.0246,0,149.64
11C,D,7,402121,29.010668,41.025584,0,11.74
11C,D,8,222001,29.013821,41.025923,0,34.87
11C,D,9,222021,29.020838,41.025646,0,37.24
11C,D,10,222031,29.024847,41.027081,0,49.04
11C,D,11,222041,29.029977,41.027797,0,116.2
11C,D,12,222051,29.033883,41.026453,0,150.13
11C,D,13,215271,29.036088,41.024418,0,152.01
11C,D,14,222061,29.035958,41.022554,0,171.52
11C,D,15,222072,29.04122,41.021532,0,49.76
11C,D,16,222082,29.044843,41.022148,0,10
11C,D,17,222092,29.05201,41.022937,0,40.13
11C,D,18,223131,29.052076,41.025774,0,46.37
11C,D,19,223141,29.052541,41.027616,0,44.9
11C,D,20,223151,29.054886,41.027668,0,173.05
11C,D,21,223161,29.057423,41.027514,0,171.53
11C,D,22,260151,29.059429,41.025814,0,137.28
11C,D,23,201232,29.060743,41.026554,0,238.67
11C,D,24,201241,29.062179,41.028812,0,176.99
11C,D,25,201251,29.058331,41.031592,0,194.53
11C,D,26,201261,29.055771,41.033184,0,159.19
11C,D,27,201271,29.054167,41.034612,0,10
11C,D,28,223181,29.056995,41.03391,0,31.05
11C,D,29,216671,29.059286,41.032319,0,36.9
11C,D,30,223191,29.061237,41.031828,0,32.42
11C,G,1,223191,29.061237,41.031828,1,34.63
11C,G,2,216672,29.059386,41.032363,1,33.5
11C,G,3,223182,29.056916,41.034135,1,71.21
11C,G,4,201272,29.054153,41.03477,1,91.88
11C,G,5,201262,29.055717,41.03312,1,66.5
11C,G,6,201252,29.05823,41.031458,1,33.37
11C,G,7,201242,29.062123,41.028679,1,10
11C,G,8,201231,29.060621,41.026591,1,26.24
11C,G,9,223162,29.057604,41.02766,1,22.85
11C,G,10,223152,29.054774,41.027752,1,27.93
11C,G,11,223142,29.052466,41.027449,1,29.93
11C,G,12,223132,29.051124,41.025791,1,195.7
11C,G,13,223171,29.049113,41.027455,1,231.06
11C,G,14,214612,29.046583,41.028535,1,235.27
11C,G,15,214861,29.045521,41.025619,1,120
11C,G,16,224051,29.04423,41.023238,1,218.15
11C,G,17,222081,29.042578,41.02347,1,225.63
11C,G,18,215272,29.036351,41.024441,1,185.06
11C,G,19,222052,29.033658,41.026746,1,179.22
11C,G,20,222042,29.029947,41.027887,1,262
11C,G,21,222032,29.026001,41.027834,1,246.11
11C,G,22,222022,29.020556,41.02573,1,10.06
11C,G,23,222012,29.017118,41.025379,1,14.29
11C,G,24,222002,29.013958,41.026112,1,33.33
11C,G,25,401121,29.011147,41.025719,1,38.37
11C,G,26,222991,29.008223,41.024808,1,11.12
11C,G,27,223001,29.008046,41.019805,1,13.02
11C,G,28,259612,29.010656,41.01567,1,28.87
11C,G,29,223012,29.01128,41.013387,1,95.74
11C,G,30,223021,29.011732,41.009795,1,130.68
11C,G,31,285171,29.011897,41.007557,1,101.65
11C,G,32,401271,29.011957,41.008792,1,68.98
11ÇB,D,1,216521,29.096748,41.03307,0,93.97
11ÇB,D,2,201342,29.097922,41.033862,0,44.66
11ÇB,D,3,202313,29.101786,41.033833,0,54.74
11ÇB,D,4,219141,29.103093,41.031846,0,132.16
11ÇB,D,5,203282,29.105055,41.030459,0,52.97
11ÇB,D,6,217022,29.106352,41.02991,0,66.32
11ÇB,D,7,223682,29.104049,41.028119,0,98.11
11ÇB,D,8,215472,29.102735,41.027096,0,79.7
11ÇB,D,9,222212,29.100975,41.025729,0,138.1
11ÇB,D,10,259631,29.09953,41.024308,0,57.08
11ÇB,D,11,222221,29.103822,41.023313,0,47.52
11ÇB,D,12,222231,29.107098,41.023314,0,220
11ÇB,D,13,222241,29.111916,41.02247,0,240
11ÇB,D,14,222251,29.118264,41.020892,0,31.72
11ÇB,D,15,222261,29.121725,41.020586,0,20.58
11ÇB,D,16,401131,29.129952,41.019989,0,150
11ÇB,D,17,222271,29.132002,41.018748,0,48.71
11ÇB,D,18,222281,29.134874,41.017483,0,200
11ÇB,D,19,222291,29.13777,41.016792,0,62.28
11ÇB,D,20,222301,29.143211,41.016278,0,200
11ÇB,D,21,217941,29.145551,41.016127,0,67.47
11ÇB,D,22,222311,29.14874,41.015916,0,160
11ÇB,D,23,222321,29.154642,41.016474,0,180
11ÇB,D,24,218802,29.156553,41.01668,0,200
11ÇB,D,25,222331,29.16156,41.016149,0,120
11ÇB,D,26,202921,29.165092,41.016368,0,160
11ÇB,D,27,204112,29.168042,41.019813,0,180
11ÇB,D,28,214391,29.168143,41.022044,0,54.21
11ÇB,D,29,214402,29.169343,41.024396,0,220
11ÇB,D,30,214412,29.17121,41.028032,0,200
11ÇB,D,31,216642,29.173001,41.031266,0,69.67
11ÇB,D,32,214432,29.174931,41.034462,0,10.32
11ÇB,D,33,214442,29.174759,41.037299,0,11.6
11ÇB,D,34,214452,29.176199,41.040269,0,77.74
11ÇB,D,35,200971,29.177384,41.046375,0,101.95
11ÇB,D,36,200981,29.17602,41.049656,0,59.7
11ÇB,D,37,200991,29.172119,41.051877,0,105.85
11ÇB,D,38,201001,29.167829,41.056157,0,107.91
11ÇB,D,39,201011,29.16339,41.057482,0,127.27
11ÇB,D,40,201021,29.16133,41.060982,0,70.28
11ÇB,D,41,201031,29.158472,41.064693,0,118.09
11ÇB,D,42,201041,29.154065,41.065216,0,49.3
11ÇB,D,43,201051,29.150123,41.06621,0,133.92
11ÇB,D,44,201061,29.145226,41.065393,0,31.26
11ÇB,D,45,202932,29.141635,41.068274,0,87.17
11ÇB,D,46,216751,29.138778,41.068823,0,96.46
11ÇB,D,47,219051,29.139692,41.071405,0,68.86
11ÇB,D,48,216761,29.138006,41.075329,0,126.69
11ÇB,D,49,220973,29.139409,41.079916,0,93.13
11ÇB,D,50,220961,29.138606,41.082695,0,100.41
11ÇB,D,51,220952,29.136267,41.085879,0,133.01
11ÇB,D,52,203331,29.137478,41.087621,0,115.51
11ÇB,D,53,201522,29.135107,41.089763,0,71.5
11ÇB,D,54,216121,29.134619,41.091424,0,39.85
11ÇB,D,55,205002,29.13334,41.093472,0,54.83
11ÇB,D,56,201532,29.130484,41.093339,0,42.81
11ÇB,D,57,214931,29.127833,41.093125,0,77.28
11ÇB,D,58,200832,29.12565,41.090986,0,73.41
11ÇB,D,59,220942,29.125243,41.090384,0,64.48
11ÇB,D,60,218631,29.122654,41.089966,0,50.59
11ÇB,D,61,220931,29.118678,41.089919,0,87.68
11ÇB,D,62,200612,29.114837,41.091689,0,75.46
11ÇB,D,63,220922,29.11223,41.092573,0,34.92
11ÇB,D,64,220911,29.108111,41.093033,0,32.46
11ÇB,D,65,216232,29.105605,41.092512,0,58.85
11ÇB,D,66,220902,29.10213,41.093669,0,63.71
11ÇB,D,67,402001,29.096664,41.09465,0,48.61
11ÇB,G,1,402001,29.096664,41.09465,1,54.28
11ÇB,G,2,218871,29.090535,41.088525,1,22.51
11ÇB,G,3,218872,29.09283,41.089526,1,28.81
11ÇB,G,4,259281,29.096826,41.094473,1,86.65
11ÇB,G,5,220842,29.099247,41.094991,1,122.25
11ÇB,G,6,220901,29.10206,41.093603,1,134.97
11ÇB,G,7,216231,29.105743,41.092426,1,122.63
11ÇB,G,8,220912,29.107919,41.092905,1,93.7
11ÇB,G,9,220921,29.112232,41.092449,1,92.44
11ÇB,G,10,200611,29.114691,41.091663,1,80.85
11ÇB,G,11,220932,29.118007,41.090193,1,118.83
11ÇB,G,12,218632,29.122571,41.089568,1,28.79
11ÇB,G,13,220941,29.125143,41.090247,1,49.56
11ÇB,G,14,200831,29.125856,41.091131,1,10
11ÇB,G,15,214932,29.12787,41.093014,1,12.4
11ÇB,G,16,201531,29.130514,41.09322,1,41.51
11ÇB,G,17,205001,29.133429,41.093366,1,48.55
11ÇB,G,18,216122,29.134541,41.09138,1,46.79
11ÇB,G,19,201521,29.135024,41.089821,1,47.7
11ÇB,G,20,203332,29.137464,41.08774,1,92.3
11ÇB,G,21,220951,29.136097,41.085787,1,98.9
11ÇB,G,22,220962,29.138554,41.082506,1,96
11ÇB,G,23,220974,29.139375,41.080012,1,17.35
11ÇB,G,24,216762,29.138101,41.074854,1,27.97
11ÇB,G,25,219052,29.139382,41.07226,1,20.19
11ÇB,G,26,216752,29.138595,41.068849,1,29.03
11ÇB,G,27,202931,29.141677,41.068411,1,129
11ÇB,G,28,201062,29.145278,41.065267,1,28.91
11ÇB,G,29,201052,29.150276,41.066107,1,142.07
11ÇB,G,30,201042,29.153931,41.065174,1,48.9
11ÇB,G,31,201032,29.158385,41.0646,1,20.17
11ÇB,G,32,201022,29.161215,41.060893,1,32.07
11ÇB,G,33,201012,29.163274,41.057495,1,35.16
11ÇB,G,34,201002,29.168043,41.05604,1,19.17
11ÇB,G,35,200992,29.17184,41.051997,1,24.88
11ÇB,G,36,200982,29.175417,41.049803,1,73.32
11ÇB,G,37,200972,29.177406,41.045015,1,40.41
11ÇB,G,38,214451,29.175976,41.040335,1,37.39
11ÇB,G,39,214441,29.175042,41.037929,1,69.57
11ÇB,G,40,214431,29.174854,41.034073,1,35.04
11ÇB,G,41,214421,29.173189,41.032205,1,51.21
11ÇB,G,42,216641,29.172568,41.031031,1,11.72
11ÇB,G,43,214411,29.170662,41.027476,1,25.18
11ÇB,G,44,214401,29.169179,41.024502,1,30.37
11ÇB,G,45,214392,29.167988,41.0222,1,41.98
11ÇB,G,46,204111,29.167817,41.019729,1,42.38
11ÇB,G,47,222332,29.160693,41.01639,1,49.01
11ÇB,G,48,218801,29.156907,41.016862,1,58.74
11ÇB,G,49,222322,29.153784,41.016454,1,13.71
11ÇB,G,50,222312,29.149828,41.015998,1,61.79
11ÇB,G,51,217942,29.14526,41.016308,1,40.68
11ÇB,G,52,222302,29.143218,41.016452,1,43.11
11ÇB,G,53,222292,29.137534,41.017049,1,24.55
11ÇB,G,54,222282,29.13461,41.017772,1,84.04
11ÇB,G,55,222272,29.132194,41.018876,1,148.94
11ÇB,G,56,402131,29.129422,41.020361,1,100.71
11ÇB,G,57,217131,29.124644,41.020929,1,41.01
11ÇB,G,58,222262,29.121691,41.020909,1,108.42
11ÇB,G,59,222252,29.116466,41.022111,1,63.06
11ÇB,G,60,200531,29.111512,41.023549,1,26.14
11ÇB,G,61,261641,29.108353,41.024265,1,43.18
11ÇB,G,62,217061,29.104514,41.024741,1,11.18
11ÇB,G,63,222211,29.100962,41.025583,1,112.16
11ÇB,G,64,215471,29.102875,41.027012,1,43.79
11ÇB,G,65,223681,29.104186,41.02803,1,173.2
11ÇB,G,66,201901,29.099059,41.030803,1,225.13
11ÇB,G,67,216521,29.096748,41.03307,1,22.09
11CÜ,G,1,223191,29.061237,41.031828,1,9.45
11CÜ,G,2,216672,29.059386,41.032363,1,49.6
11CÜ,G,3,223182,29.056916,41.034135,1,41.79
11CÜ,G,4,201272,29.054153,41.03477,1,43.96
11CÜ,G,5,201262,29.055717,41.03312,1,39.25
11CÜ,G,6,201252,29.05823,41.031458,1,96.92
11CÜ,G,7,201242,29.062123,41.028679,1,10
11CÜ,G,8,201231,29.060621,41.026591,1,10
11CÜ,G,9,223162,29.057604,41.02766,1,10
11CÜ,G,10,223152,29.054774,41.027752,1,10
11CÜ,G,11,223142,29.052466,41.027449,1,10
11CÜ,G,12,223132,29.051124,41.025791,1,10
11CÜ,G,13,223171,29.049113,41.027455,1,10
11CÜ,G,14,214612,29.046583,41.028535,1,10
11CÜ,G,15,214861,29.045521,41.025619,1,10
11CÜ,G,16,222092,29.05201,41.022937,1,10
11CÜ,G,17,222111,29.062224,41.021888,1,10
11CÜ,G,18,216621,29.064788,41.021069,1,26.39
11CÜ,G,19,222122,29.067169,41.021074,1,25.45
11CÜ,G,20,223201,29.070093,41.021501,1,29.62
11CÜ,G,21,216511,29.073184,41.022553,1,44.35
11CÜ,G,22,222151,29.075315,41.022625,1,32.83
11CÜ,G,23,222161,29.081695,41.023609,1,52.64
11CÜ,G,24,222171,29.086326,41.024114,1,29.47
11CÜ,G,25,222181,29.088757,41.02385,1,58.34
11CÜ,G,26,222201,29.093255,41.023664,1,15.28
11CÜ,G,27,216492,29.093645,41.028025,1,55.28
11CÜ,G,28,216202,29.089935,41.026971,1,74.42
11CÜ,G,29,216192,29.087505,41.025957,1,55.16
11CÜ,G,30,222173,29.085466,41.025329,1,55.37
11CÜ,G,31,223322,29.080991,41.024708,1,46.01
11CÜ,G,32,222164,29.078286,41.023352,1,107.41
11CÜ,G,33,222152,29.075016,41.022791,1,57.13
11CÜ,G,34,261492,29.070989,41.022609,1,71.08
11CÜ,G,35,218601,29.066729,41.022037,1,76.1
11CÜ,G,36,222112,29.062999,41.022092,1,37.72
11CÜ,G,37,222093,29.052276,41.024219,1,
11CÜ,G,38,223131,29.052076,41.025774,1,
11CÜ,G,39,223141,29.052541,41.027616,1,
11CÜ,G,40,223151,29.054886,41.027668,1,
11CÜ,G,41,223161,29.057423,41.027514,1,
11CÜ,G,42,260151,29.059429,41.025814,1,
11CÜ,G,43,201232,29.060743,41.026554,1,
11CÜ,G,44,201241,29.062179,41.028812,1,
11CÜ,G,45,201251,29.058331,41.031592,1,
11CÜ,G,46,201261,29.055771,41.033184,1,
11CÜ,G,47,201271,29.054167,41.034612,1,
11CÜ,G,48,223181,29.056995,41.03391,1,
11CÜ,G,49,216671,29.059286,41.032319,1,
11D,D,1,401271,29.011957,41.008792,0,
11D,D,2,223022,29.012091,41.011087,0,
